,Label,totalWordsCount,JJS,NN,NNS,PDT,RB,RBR,RP,TOs,WP,questionmarks,exclamationmarks,semicolon,colon,ellipsis,pronouns1st,pronouns2nd,sentence1st,sentencelast,txtcomplexity,site
247,objective,686,0,2,0,0,0,0,5,0,0,0,0,0,1,0,6,0,0,1,17,msn.foxsports.com
248,objective,128,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,uk.eurosport.yahoo.com
249,objective,183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,15,msn.foxsports.com
250,objective,168,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,msn.foxsports.com
251,objective,991,0,4,0,0,0,0,15,0,0,0,0,0,0,0,24,1,1,1,13,msn.foxsports.com
252,objective,641,0,5,0,0,2,0,9,0,0,0,0,0,0,0,10,0,1,1,12,msn.foxsports.com
253,objective,153,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,msn.foxsports.com
254,objective,376,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,31,msn.foxsports.com
255,objective,1215,0,5,1,12,1,0,1,0,1,0,3,0,0,0,28,9,1,1,21,msn.foxsports.com
256,objective,529,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,23,www.skysports.com
257,subjective,2380,0,8,1,12,4,2,0,0,0,4,0,0,7,0,4,9,1,1,16,msn.foxsports.com
258,subjective,331,0,2,2,3,1,0,0,0,0,0,11,1,0,3,0,12,1,1,9,msn.foxsports.com
259,subjective,1885,0,9,3,15,6,0,0,0,0,3,0,3,1,0,3,2,1,1,20,msn.foxsports.com
260,subjective,651,0,3,0,8,2,0,0,0,0,2,0,1,1,0,0,0,1,1,17,msn.foxsports.com
261,subjective,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,17,msn.foxsports.com
262,objective,1210,0,6,2,12,3,1,0,0,0,3,0,0,0,0,17,4,1,1,31,msn.foxsports.com
263,subjective,2171,0,4,1,18,1,1,0,0,0,3,0,0,3,0,7,4,1,1,19,msn.foxsports.com
264,subjective,1136,0,8,0,14,1,0,0,1,0,2,0,0,6,0,4,5,1,1,13,msn.foxsports.com
265,subjective,1715,0,14,1,10,1,1,2,0,1,2,0,0,6,0,0,2,1,1,27,msn.foxsports.com
266,subjective,1335,0,7,0,3,2,1,2,0,0,5,0,3,0,0,23,4,1,1,16,msn.foxsports.com
267,subjective,1066,0,7,1,8,2,2,0,0,0,0,1,0,0,0,7,3,1,1,26,msn.foxsports.com
268,subjective,1675,0,10,0,7,4,4,2,0,1,4,0,2,3,0,5,10,1,1,12,msn.foxsports.com
269,subjective,552,0,3,0,5,0,0,0,0,0,3,0,0,1,0,1,9,1,1,13,msn.foxsports.com
270,subjective,1228,0,5,0,0,3,1,0,0,0,5,0,0,0,0,27,11,1,1,23,msn.foxsports.com
271,subjective,1577,0,8,1,15,1,1,0,0,0,3,2,0,3,0,5,2,1,1,11,msn.foxsports.com
272,subjective,1099,0,5,2,3,0,0,0,0,0,1,0,0,1,0,9,5,1,1,20,msn.foxsports.com
273,subjective,942,0,12,0,2,1,0,0,0,0,6,0,1,0,0,19,3,1,1,17,msn.foxsports.com
274,subjective,931,0,2,1,12,2,1,0,0,0,4,1,0,5,0,2,1,1,1,18,msn.foxsports.com
275,subjective,253,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,1,1,14,msn.foxsports.com
276,subjective,867,0,3,0,0,3,0,5,0,0,2,0,0,6,0,4,1,1,1,16,www.foxsportssouthwest.com
277,subjective,920,0,6,1,0,0,1,3,1,1,0,0,0,0,0,0,3,1,1,21,www.foxsportswest.com
278,subjective,997,0,5,1,0,1,0,4,0,0,1,0,0,0,0,5,7,1,1,23,www.foxsportswest.com
279,subjective,985,0,6,1,4,1,1,1,1,0,1,0,0,0,0,7,13,1,1,17,www.nba.com
280,subjective,1043,0,0,0,4,1,0,1,0,1,0,0,0,2,0,16,8,1,1,22,www.nba.com
281,objective,824,0,8,0,0,2,0,3,0,1,2,0,0,1,0,2,0,1,1,21,www.bbc.co.uk
282,subjective,956,0,3,3,2,1,0,0,0,0,0,0,0,1,0,1,17,1,1,19,www.nba.com
283,subjective,1073,0,3,0,0,1,0,3,0,0,0,0,0,0,0,15,3,1,1,18,www.nba.com
284,subjective,1317,0,2,0,10,3,0,0,0,0,0,0,3,1,0,8,6,1,1,21,www.tennis.com
285,subjective,580,0,4,0,1,1,0,0,0,0,3,0,2,5,0,11,3,1,1,14,worldsport.blogs.cnn.com
286,subjective,1639,0,11,0,20,0,1,0,0,0,8,0,2,9,0,18,9,1,1,15,msn.foxsports.com
287,objective,388,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,14,uk.eurosport.yahoo.com
288,subjective,1096,0,2,0,0,0,1,0,0,0,2,0,1,1,0,0,1,1,1,21,uk.eurosport.yahoo.com
289,subjective,922,0,2,3,0,0,0,0,0,0,7,1,0,1,0,5,4,0,1,16,www.skysports.com
290,subjective,1423,0,12,0,0,7,0,0,0,0,7,0,0,2,0,3,7,1,1,23,www.skysports.com
291,subjective,839,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,www.foxsportsdetroit.com
292,subjective,1019,0,3,0,4,2,3,0,0,0,2,0,0,2,0,5,4,1,1,31,msn.foxsports.com
293,subjective,738,0,4,1,8,3,0,0,0,0,1,0,0,0,0,0,0,1,1,25,msn.foxsports.com
294,objective,1448,0,7,1,0,2,0,13,0,1,0,1,0,1,0,2,1,1,1,22,msn.foxsports.com
295,subjective,946,0,4,0,4,2,0,1,0,0,1,0,0,0,0,6,14,1,1,19,www.nba.com
296,subjective,917,0,5,0,2,1,0,5,0,0,1,0,0,0,0,3,2,1,1,20,msn.foxsports.com
297,subjective,1469,0,4,0,5,3,7,0,0,0,7,0,0,1,0,1,1,1,1,20,msn.foxsports.com
298,subjective,457,0,0,0,4,2,0,0,0,0,0,1,2,1,0,1,0,1,1,25,thecommentaryboxblog.wordpress.com
299,subjective,1095,0,7,0,3,2,2,0,1,0,2,0,0,0,0,9,4,1,1,20,msn.foxsports.com
300,subjective,1150,0,0,0,4,3,0,0,0,0,1,0,0,0,0,2,3,1,1,23,msn.foxsports.com
301,subjective,788,0,1,0,6,2,1,0,0,0,1,0,0,0,0,0,2,1,1,18,msn.foxsports.com
302,subjective,2589,0,2,4,0,3,2,3,3,0,14,2,0,8,0,50,13,0,1,22,www.football365.com
303,subjective,794,0,8,1,2,0,0,0,0,0,0,0,0,0,0,9,5,1,1,20,www.nba.com
304,subjective,2965,0,9,5,0,4,1,1,1,0,12,4,3,7,0,23,19,1,1,17,www.football365.com
305,subjective,1678,0,4,1,14,4,2,0,0,0,4,0,4,6,0,3,4,1,1,17,msn.foxsports.com
306,subjective,661,0,1,0,10,0,0,0,1,0,0,2,0,0,0,2,1,1,1,20,www.dailystar.co.uk
307,subjective,3575,0,9,0,58,4,3,0,0,3,1,0,1,42,0,2,1,1,1,19,msn.foxsports.com
308,subjective,1509,0,5,0,0,3,0,0,0,0,9,1,4,1,0,3,11,1,1,26,www.skysports.com
309,subjective,1013,0,4,1,6,3,0,0,0,0,0,0,0,0,0,6,6,1,1,26,msn.foxsports.com
310,subjective,863,0,2,0,1,2,1,0,1,0,0,0,0,0,0,6,13,1,1,22,www.nba.com
311,subjective,1329,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,1,1,24,www.bbc.co.uk
312,subjective,242,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,1,1,18,msn.foxsports.com
313,subjective,683,0,9,0,2,1,0,0,0,0,1,0,0,0,0,5,4,1,1,13,msn.foxsports.com
314,subjective,959,0,3,0,0,0,1,2,0,0,7,0,0,1,0,3,5,1,1,14,msn.foxsports.com
315,subjective,1012,0,4,0,9,1,1,0,0,0,3,0,0,1,0,1,0,1,1,28,msn.foxsports.com
316,subjective,880,0,3,1,0,3,1,0,0,0,3,0,1,0,0,1,3,1,1,25,www.football365.com
317,subjective,950,0,11,0,4,1,0,0,0,1,1,1,0,0,0,2,3,1,1,16,msn.foxsports.com
318,subjective,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,www.foxsportsnorth.com
319,subjective,927,0,6,0,6,0,2,0,1,0,7,1,0,1,0,3,3,1,1,14,msn.foxsports.com
320,subjective,1069,0,1,1,2,2,0,1,0,0,0,0,1,0,0,9,19,0,1,18,www.nba.com
321,subjective,825,0,0,1,4,0,0,1,1,0,2,0,0,1,0,4,15,1,1,18,www.nba.com
322,subjective,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,msn.foxsports.com
323,subjective,1658,0,5,1,0,0,0,0,0,0,3,4,0,1,0,27,22,1,1,16,msn.foxsports.com
324,subjective,640,0,2,0,0,0,1,6,0,1,0,0,0,2,0,0,0,1,1,22,uk.reuters.com
325,subjective,1052,0,2,0,8,3,0,0,0,1,4,0,0,0,0,4,9,1,1,25,msn.foxsports.com
326,subjective,1141,0,1,3,16,4,0,0,0,0,1,1,0,1,0,5,10,1,1,30,www.nba.com
327,subjective,636,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,10,msn.foxsports.com
328,subjective,903,0,6,0,11,3,0,2,1,0,8,1,0,2,0,1,4,1,1,14,allball.blogs.nba.com
329,subjective,1155,0,6,2,8,3,2,0,0,0,8,0,2,0,0,10,1,1,1,18,msn.foxsports.com
330,subjective,323,0,1,2,3,0,0,0,0,0,0,0,0,0,0,3,1,1,1,19,msn.foxsports.com
331,subjective,1076,0,4,1,2,2,0,0,0,1,8,0,0,1,0,35,3,1,1,18,msn.foxsports.com
332,subjective,1545,0,7,1,13,3,2,0,0,0,1,1,1,3,0,18,12,1,1,39,msn.foxsports.com
333,subjective,748,0,2,0,9,2,0,0,0,0,4,0,2,1,0,12,0,1,1,16,msn.foxsports.com
334,subjective,1454,0,6,1,12,3,0,1,0,0,0,0,0,4,0,13,4,0,1,42,msn.foxsports.com
335,subjective,1538,0,4,2,16,4,0,0,2,0,6,1,0,2,0,1,3,1,1,22,msn.foxsports.com
336,subjective,506,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,26,msn.foxsports.com
337,subjective,1302,0,1,0,1,1,0,0,0,0,2,0,1,0,0,6,6,1,1,17,msn.foxsports.com
338,subjective,1140,0,4,1,8,0,0,0,0,0,3,0,0,1,0,6,6,1,1,15,msn.foxsports.com
339,subjective,840,0,1,1,4,2,0,0,0,0,3,0,0,2,0,4,8,0,1,30,msn.foxsports.com
340,subjective,112,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,9,uk.eurosport.yahoo.com
341,subjective,888,0,0,2,1,5,0,0,0,0,0,0,1,0,0,1,23,1,1,16,www.nba.com
342,subjective,1104,0,7,3,8,1,1,0,0,1,2,0,0,0,0,4,1,1,1,28,msn.foxsports.com
343,subjective,1494,0,6,1,0,3,6,12,0,0,7,0,1,9,0,2,4,1,1,18,www.foxsportsnorth.com
344,subjective,1175,0,3,0,3,3,4,0,0,0,5,0,0,0,0,30,0,1,1,17,msn.foxsports.com
345,subjective,473,0,0,0,1,0,0,0,0,0,6,0,0,4,0,2,3,1,1,21,www.athleticka.net
346,subjective,374,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,24,www.dailystar.co.uk
347,subjective,882,0,6,0,0,0,0,6,0,0,1,0,1,1,0,7,6,1,1,16,www.foxsportssouth.com
348,subjective,238,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,12,www.dailystar.co.uk
349,subjective,836,0,1,1,6,0,0,0,0,0,2,0,0,0,0,0,0,1,1,19,msn.foxsports.com
350,subjective,1327,0,4,2,7,0,0,0,0,0,8,0,0,2,0,7,9,1,1,17,msn.foxsports.com
351,subjective,897,0,4,0,0,3,0,0,0,0,0,3,4,3,0,26,5,1,1,23,msn.foxsports.com
352,subjective,671,0,3,0,2,4,0,0,0,0,0,0,0,3,0,18,2,1,1,15,msn.foxsports.com
353,subjective,930,0,1,0,4,0,0,0,0,0,3,0,5,0,0,0,2,1,1,31,msn.foxsports.com
354,subjective,636,0,0,1,0,0,1,1,0,0,5,1,0,1,0,1,4,1,1,15,www.football365.com
355,subjective,272,0,3,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,1,22,www.dailystar.co.uk
356,subjective,955,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,14,1,1,19,www.nba.com
357,subjective,333,0,2,0,4,0,0,0,0,0,1,0,0,5,0,3,2,1,1,33,www.dailystar.co.uk
358,subjective,710,0,0,1,0,3,0,0,1,1,1,0,0,0,0,7,8,1,1,22,www.nba.com
359,subjective,1239,0,8,1,12,0,0,0,0,0,1,0,0,0,0,0,7,1,1,17,msn.foxsports.com
360,subjective,2191,0,5,3,20,5,2,0,0,0,5,0,4,5,0,25,12,1,1,56,msn.foxsports.com
361,subjective,214,0,0,0,5,0,0,0,0,0,0,0,0,2,0,3,0,1,1,23,www.dailystar.co.uk
362,subjective,754,0,2,2,5,0,0,2,0,0,0,0,0,1,0,0,0,1,1,24,www.foxsportstennessee.com
363,subjective,1084,0,0,0,2,6,0,0,0,0,3,1,0,0,0,5,9,1,1,18,manutd.theoffside.com
364,subjective,243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,msn.foxsports.com
365,subjective,1670,0,6,1,0,2,0,3,0,0,2,4,1,1,0,17,14,1,1,16,msn.foxsports.com
366,subjective,1003,0,2,0,5,3,0,0,0,0,2,0,2,1,0,2,4,1,1,18,msn.foxsports.com
367,subjective,1268,1,4,1,4,2,0,0,0,2,1,0,0,2,0,11,8,1,1,32,www.foxsportswest.com
368,subjective,622,0,1,0,3,2,1,0,0,0,4,0,0,2,0,7,7,1,1,31,www.dailystar.co.uk
369,subjective,1529,0,1,0,16,3,2,0,0,0,5,0,0,9,0,6,10,1,1,23,sportsrighting.com
370,subjective,697,0,4,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,23,www.dailystar.co.uk
371,subjective,453,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,3,1,1,22,msn.foxsports.com
372,subjective,1079,0,2,0,15,3,1,0,0,0,3,1,0,4,0,25,4,1,1,22,msn.foxsports.com
373,subjective,673,0,4,0,0,1,0,11,0,0,0,0,0,0,0,5,2,1,1,14,www.foxsportsdetroit.com
374,subjective,1295,0,1,2,10,2,0,11,0,0,3,0,1,2,0,2,4,1,1,13,msn.foxsports.com
375,subjective,984,0,1,2,4,3,0,0,0,0,1,0,0,0,0,5,12,1,1,28,msn.foxsports.com
376,subjective,1258,0,8,3,7,1,0,0,0,0,0,0,0,1,0,4,17,1,1,28,msn.foxsports.com
377,subjective,1018,0,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,28,msn.foxsports.com
378,subjective,264,0,5,0,0,0,1,3,0,1,0,0,0,3,0,0,0,1,1,15,edition.cnn.com
379,subjective,1481,0,8,1,17,3,0,0,1,0,0,2,0,1,0,16,11,1,1,32,msn.foxsports.com
380,subjective,864,0,7,0,0,0,1,6,1,0,0,0,0,5,0,6,5,1,1,16,www.foxsportssouthwest.com
381,subjective,1002,0,1,1,9,1,5,0,0,0,3,0,0,2,0,6,5,1,1,14,msn.foxsports.com
382,subjective,476,0,1,0,0,1,0,3,0,0,4,1,0,1,0,1,2,1,1,15,uk.eurosport.yahoo.com
383,subjective,700,0,5,1,6,2,0,0,0,0,0,1,0,0,0,15,3,1,0,26,msn.foxsports.com
384,subjective,1882,4,8,0,0,1,0,6,0,0,4,0,1,33,0,0,4,1,1,16,www.foxsportsflorida.com
385,subjective,870,0,3,1,3,0,0,0,0,0,1,0,0,1,0,12,3,1,1,27,msn.foxsports.com
386,subjective,1175,0,6,1,3,1,0,0,0,0,1,0,1,1,0,9,9,1,1,17,www.foxsportssouthwest.com
387,subjective,1032,0,11,0,0,2,0,1,0,0,1,0,0,0,0,1,2,1,1,26,network.yardbarker.com
388,subjective,1357,0,2,0,0,3,0,9,0,0,1,0,4,1,0,4,3,1,1,21,espn.go.com
389,subjective,856,0,1,3,0,0,1,0,0,0,0,0,0,0,0,7,12,1,1,20,www.nba.com
390,subjective,1275,0,5,0,19,0,3,0,0,0,4,0,0,0,0,4,4,1,1,14,msn.foxsports.com
391,subjective,982,0,4,0,10,2,2,0,0,0,6,2,0,2,0,11,9,1,1,17,msn.foxsports.com
392,subjective,1421,0,3,0,10,3,0,0,2,0,2,1,1,7,0,19,2,1,1,19,msn.foxsports.com
393,subjective,851,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,19,www.foxsportswisconsin.com
394,subjective,954,0,1,1,0,1,2,1,0,0,0,0,0,0,0,4,15,1,1,23,www.nba.com
395,subjective,665,0,11,2,1,1,0,0,0,0,3,3,0,2,0,9,6,1,1,16,msn.foxsports.com
396,subjective,1145,0,4,0,12,2,2,2,0,1,1,0,4,0,0,0,1,1,1,22,msn.foxsports.com
397,subjective,923,0,2,1,10,1,1,0,0,0,1,0,0,1,0,3,2,1,1,18,msn.foxsports.com
398,subjective,1104,0,2,2,6,1,0,1,0,0,2,0,0,5,0,18,11,1,1,14,msn.foxsports.com
399,subjective,1092,0,2,1,11,1,1,0,0,0,11,0,0,0,0,13,5,1,1,15,msn.foxsports.com
400,subjective,355,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,17,beardedwordslinger.wordpress.com
401,subjective,396,0,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,1,1,22,bet.unibet.com
402,subjective,813,0,2,0,5,3,1,0,0,0,2,0,1,2,0,6,1,1,1,15,msn.foxsports.com
403,subjective,934,0,1,0,0,4,1,6,0,1,0,0,0,3,0,1,1,1,1,18,articles.latimes.com
404,subjective,900,0,9,0,1,0,1,4,1,0,4,0,0,3,0,16,0,1,1,16,msn.foxsports.com
405,subjective,568,0,5,0,0,0,0,4,0,1,0,0,0,0,0,3,0,1,1,24,www.nba.com
406,subjective,754,0,4,0,6,3,0,1,0,0,0,0,0,1,0,1,0,1,1,18,hangtime.blogs.nba.com
407,subjective,984,0,6,0,5,1,0,0,0,2,2,1,1,1,0,5,1,1,1,37,msn.foxsports.com
408,subjective,1027,0,2,2,0,6,1,0,0,0,2,0,1,0,0,18,8,1,1,15,www.foxsportswest.com
409,subjective,1051,0,7,2,13,1,0,1,0,0,9,1,0,1,0,5,7,1,1,12,msn.foxsports.com
410,subjective,1094,0,0,1,14,1,3,1,0,0,1,0,1,3,0,5,3,1,1,20,msn.foxsports.com
411,subjective,769,0,6,0,4,2,1,0,0,0,2,0,0,1,0,3,4,1,1,19,msn.foxsports.com
412,subjective,482,0,1,0,0,3,1,2,0,1,0,0,0,1,0,0,0,1,1,20,uk.eurosport.yahoo.com
413,subjective,819,0,0,0,5,1,1,0,1,0,0,0,0,0,0,7,1,0,1,26,msn.foxsports.com
414,subjective,1336,3,6,0,15,0,1,0,0,0,0,0,0,1,0,1,2,1,1,31,msn.foxsports.com
415,subjective,364,0,1,0,0,0,1,0,0,0,2,0,0,1,0,2,3,1,1,19,network.yardbarker.com
416,subjective,1070,0,2,1,0,2,1,7,0,0,4,0,0,0,0,21,6,1,1,15,www.foxsportssouthwest.com
417,subjective,996,0,4,0,0,2,1,14,0,0,1,0,2,0,0,21,0,1,1,16,www.foxsportswest.com
418,subjective,702,0,2,0,0,1,0,0,0,0,1,0,0,0,0,12,1,1,1,22,blogs.telegraph.co.uk
419,subjective,933,0,3,3,0,1,0,1,0,1,0,0,0,0,0,12,13,1,1,21,www.nba.com
420,subjective,1445,0,6,0,9,1,0,0,0,0,0,0,0,0,0,24,10,0,1,25,www.nba.com
421,subjective,921,0,1,1,4,1,0,1,0,0,0,0,0,0,0,4,10,1,1,20,www.nba.com
422,subjective,2785,0,0,0,34,5,2,0,1,1,11,2,1,7,0,12,18,1,1,20,msn.foxsports.com
423,subjective,660,0,1,0,0,2,0,5,0,0,0,0,0,0,0,1,0,1,1,17,www.foxsportssouth.com
424,subjective,924,0,2,0,1,2,1,1,2,0,5,0,0,4,0,2,3,1,1,28,www.foxsportswest.com
425,subjective,1166,0,4,2,8,5,1,0,1,0,1,0,0,0,0,22,16,1,1,38,www.nba.com
426,subjective,282,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,16,network.yardbarker.com
427,subjective,1056,0,7,1,7,6,0,0,0,0,6,0,1,1,0,8,7,1,1,19,uk.eurosport.yahoo.com
428,subjective,970,0,6,0,3,0,0,0,0,1,3,0,0,1,0,22,11,1,1,48,www.wnba.com
429,subjective,1029,0,4,2,8,1,2,2,0,0,0,0,0,2,0,7,1,1,1,23,msn.foxsports.com
430,subjective,932,0,1,0,8,1,0,0,0,0,0,0,0,1,0,21,0,1,1,44,www.foxsportssouth.com
431,subjective,934,0,0,2,0,3,0,0,0,0,2,0,0,1,0,3,34,1,1,19,www.nba.com
432,subjective,854,0,10,0,0,1,0,8,0,1,1,0,0,0,0,6,3,1,1,16,www.foxsportsflorida.com
433,subjective,1913,0,3,3,27,4,2,0,0,0,5,0,0,5,0,7,4,1,1,13,msn.foxsports.com
434,subjective,740,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,29,www.football365.com
435,subjective,1064,0,3,0,0,2,0,0,0,0,7,0,0,0,0,29,0,1,1,21,msn.foxsports.com
436,subjective,459,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,msn.foxsports.com
437,subjective,1512,0,2,0,10,5,0,0,0,0,0,0,3,3,0,30,5,1,1,44,msn.foxsports.com
438,subjective,142,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,12,msn.foxsports.com
439,subjective,1153,0,6,0,0,3,1,1,0,0,3,0,0,6,0,0,1,1,1,22,www.foxsportssouthwest.com
440,subjective,573,0,2,0,6,2,1,0,0,0,0,0,0,0,0,1,0,1,1,22,msn.foxsports.com
441,subjective,1051,0,3,2,0,1,0,1,0,1,1,0,0,0,0,8,11,1,1,23,www.nba.com
442,subjective,1555,0,3,0,6,0,0,0,1,0,2,0,0,0,0,6,6,1,1,17,vigilantebaseball.com
443,subjective,650,0,3,0,0,1,0,1,0,0,0,0,0,3,0,1,0,1,1,19,www.sbs.com.au
444,subjective,1316,0,7,0,3,2,3,0,0,0,7,0,1,1,0,23,2,1,1,17,msn.foxsports.com
445,subjective,1684,0,10,1,13,1,1,0,0,0,1,0,0,2,0,25,5,1,1,17,msn.foxsports.com
446,subjective,1419,0,5,4,5,2,3,1,0,0,0,0,0,1,0,10,11,1,1,22,www.nba.com
447,subjective,886,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,18,www.foxsportssouthwest.com
448,subjective,1033,0,0,0,5,0,2,0,0,0,1,1,0,5,0,18,3,1,1,15,msn.foxsports.com
449,subjective,1093,0,4,0,0,3,0,5,0,0,4,0,0,2,0,7,7,0,1,14,www.foxsportssouthwest.com
450,subjective,942,0,2,1,1,0,0,0,0,0,3,0,0,1,0,5,11,1,1,18,www.nba.com
451,subjective,1489,0,11,2,4,3,0,0,0,0,3,3,0,4,0,20,9,1,1,26,msn.foxsports.com
452,subjective,1658,0,7,0,6,0,2,0,0,0,3,0,0,0,0,5,2,1,1,17,msn.foxsports.com
453,subjective,1566,0,7,1,0,5,2,0,0,1,1,0,0,15,0,0,0,1,1,20,msn.foxsports.com
454,subjective,1146,0,4,0,1,2,0,0,0,0,0,0,0,1,0,13,12,1,1,18,www.nba.com
455,subjective,813,0,0,0,2,0,0,0,0,0,1,0,3,0,0,4,8,1,1,20,uk.eurosport.yahoo.com
456,subjective,1162,0,2,1,6,1,0,1,1,0,5,0,3,3,0,3,7,1,1,19,msn.foxsports.com
457,subjective,186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,foxsportsfantasybuzz.yardbarker.com
458,subjective,595,0,1,1,0,1,0,0,0,0,1,4,0,2,0,0,2,1,1,14,msn.foxsports.com
459,subjective,952,0,0,0,3,4,1,0,0,1,0,6,0,1,0,8,3,1,1,32,www.wnba.com
460,subjective,819,0,0,0,5,2,0,0,2,0,3,0,2,1,0,15,6,1,1,19,msn.foxsports.com
461,subjective,1043,0,0,2,0,1,0,1,0,0,0,2,1,0,0,25,3,1,1,23,www.huffingtonpost.com
462,subjective,799,0,5,0,0,0,1,5,0,0,0,0,0,2,0,1,6,1,1,14,www.foxsportssouthwest.com
463,subjective,1875,5,8,2,0,1,1,0,0,0,6,0,2,2,0,7,2,1,1,25,www.guardian.co.uk
464,subjective,937,0,4,2,7,0,0,1,2,1,7,0,0,3,0,3,2,1,1,15,msn.foxsports.com
465,subjective,748,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5,8,1,1,24,www.nba.com
466,subjective,812,0,8,0,4,2,0,0,0,0,0,0,0,1,0,1,17,1,1,21,www.nba.com
467,subjective,837,0,12,1,0,0,1,2,0,0,8,0,0,0,0,1,1,1,1,14,www.foxsportskansascity.com
468,subjective,1070,0,2,1,0,2,1,1,0,0,5,0,1,1,0,1,3,1,1,22,www.football365.com
469,subjective,669,0,3,0,0,1,0,9,0,0,0,0,0,0,0,10,5,0,1,15,www.foxsportswisconsin.com
470,subjective,1025,0,0,3,7,10,0,0,0,0,2,0,0,0,0,1,0,1,1,31,uk.eurosport.yahoo.com
471,subjective,2238,0,5,1,0,4,1,4,1,2,20,6,7,2,0,9,44,1,1,18,www.football365.com
472,subjective,852,0,0,2,0,0,1,1,0,0,1,0,0,0,0,5,15,1,1,20,www.nba.com
473,subjective,2442,0,7,2,0,3,7,11,1,3,5,0,9,5,0,1,9,1,1,19,www.grantland.com
474,subjective,489,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,19,edition.cnn.com
475,subjective,551,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,22,tennisjournalist.blogspot.com
476,subjective,312,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,1,1,24,msn.foxsports.com
477,subjective,1821,0,10,0,0,4,1,2,0,0,6,0,0,4,0,2,3,1,1,23,www.football365.com
478,subjective,662,0,2,0,0,2,0,0,0,0,1,0,1,2,0,6,1,1,1,17,www.foxsportssouthwest.com
479,subjective,612,0,1,3,1,0,1,0,0,0,1,0,0,1,0,5,6,1,1,20,msn.foxsports.com
480,subjective,635,0,7,0,0,2,0,3,1,0,0,0,0,0,0,0,0,1,1,15,www.foxsportsmidwest.com
481,subjective,874,0,0,1,4,6,1,0,0,0,6,0,0,0,0,18,11,1,1,14,msn.foxsports.com
482,subjective,914,0,1,0,0,4,0,2,0,0,0,0,2,0,0,0,2,1,1,16,www.foxsportssouthwest.com
483,subjective,660,0,1,0,0,0,2,3,0,0,0,4,0,1,0,12,4,0,1,14,espn.go.com
484,subjective,1010,0,5,1,3,4,0,1,0,0,2,0,0,3,0,12,3,1,1,19,msn.foxsports.com
485,subjective,1220,0,6,0,4,1,1,0,0,1,7,0,0,0,0,15,1,1,1,18,msn.foxsports.com
486,subjective,1203,0,8,0,0,1,0,3,0,0,0,0,0,0,0,1,9,1,1,20,blogs.bulls.com
487,subjective,1521,0,2,0,0,4,0,11,0,0,2,0,1,3,0,2,5,1,1,14,uk.eurosport.yahoo.com
488,subjective,1090,0,4,1,0,4,1,2,0,1,0,1,0,2,0,6,17,1,1,17,www.nba.com
489,subjective,496,0,3,0,0,1,0,7,1,0,0,0,0,0,0,2,2,1,1,14,www.foxsportsflorida.com
490,subjective,2217,0,19,1,0,1,1,2,0,0,11,0,1,4,0,13,10,1,1,11,msn.foxsports.com
491,subjective,791,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,10,1,1,19,www.nba.com
